"Id";"Bid";"Title";"Author";"LB";"Year";"Consultation";"General_category";"Keywords";"Typology";"Periods"
15475;"TO01473567";"La circulation des biens à Venise : stratégies patrimoniales et marché immobilier, 1600-1750";"Chauvard, Jean François";True;2005;True;"history";"social";"";"xvii; xviii"
15565;"TO01512845";"The architectural history of Venice";"Howard, Deborah";True;2002;False;"architecture";"";"";""
31759;"TO01546358";"La Serenissima repubblica in Grecia : 17.-18. secolo";"Amoretti, Guido";True;2006;False;"history";"empire";"";"xvii; xviii"
7422;"TO01639942";"La nazione portoghese : ebrei ponentini e nuovi cristiani a Venezia";"Ruspio, Federica";True;2007;True;"history";"jews";"";"renaissance"
1809;"TO01665097";"Arsenale e Museo Storico Navale di Venezia : mare, lavoro e uso pubblico della storia";"Paladini, Filippo Maria";True;2008;True;"history";"maritime; industry";"";""
18684;"TO01797276";"Venice's most loyal city : civic identity in Renaissance Brescia";"Bowd, Stephen D";True;2010;False;"history";"mainland";"";"renaissance"
19736;"TO01799404";"Chiese di Venezia";"Boccato, Alessandra";True;2010;False;"architecture";"churches";"";""
5030;"TO01867340";"Dalla galea alla nave di linea : le trasformazioni della marina veneziana (1572-1699";"Candiani, Guido";True;2012;True;"history";"maritime";"";"renaissance; xvii"
25971;"TSA0040998";"S. Leonardo in Fossa Mala e altre fondazioni medievali lagunari : restituzione territoriale, storica e archeologica";"Fersuoch, Lidia";True;1995;False;"architecture";"archeology; churches";"";"middle ages"
21380;"TSA1404381";"Alexandrie medievale";"Sopracasa, Alessio";True;2013;True;"history";"commerce";"";"middle ages"
10904;"UBO0025792";"Ambiente scientifico veneziano tra cinque e seicento : testimonianze d'archivio";"catalogo a cura di Maria Francesca Tiepolo ... et al.!";True;1985;True;"history";"intellectual";"catalogue";"renaissance; xvii"
35580;"UBO0043249";"The dress of the Venetians, 1495-1525";"Newton, Stella Mary";True;1988;True;"arts";"social";"";"renaissance"
33361;"UBO0242238";"I patti con Imola : 1099-1422";"Venezia";True;1995;True;"history";"politics";"primary";"middle ages"
11926;"UBO1153991";"La Basilica di San Marco in Venezia";"Musolino, Giovanni";True;1957;False;"architecture";"churches";"";""
20427;"UBO1441232";"I dogi : storia e segreti";"Rendina, Claudio";True;1993;False;"history";"politics";"";""
12295;"UBO1598533";"books culture and music in sixteenth-century Venice";"Bernstein, Jane A";True;2001;True;"history";"books; music; culture";"";"renaissance"
11672;"UBO2480186";"Monache : vivere in convento nell'età della Controriforma";"Laven, Mary";True;2004;False;"history";"social; religion";"";"renaissance; xvii"
28191;"UBO2555689";"I Sagredo : committenti e collezionisti d'arte nella Venezia del Sei e Settecento";"Mazza, Cristiana";True;2004;False;"arts";"elites; collecting";"";"xvii; xviii"
21784;"UBO2841837";"Ad profectum patrie : la proprietà ecclesiastica veneziana in Romania dopo la 4. crociata";"Orlando, Ermanno";True;2005;True;"history";"politics; religion";"primary";"middle ages"
8258;"UBO2909465";"Inventing the business of opera : the impresario and his world in seventeenth-century Venice";"Glixon, Beth L";True;2006;False;"history";"social; entertainment; economics";"";"xvii"
23216;"UBO3818031";"Immigrazione e cittadinanza nella Venezia medievale";"Mueller, Reinhold C";True;2010;True;"history";"social";"primary";"middle ages"
15621;"UBO3842599";"La carità e l'eros : il matrimonio, la Chiesa, i suoi giudici nella Venezia del Rinascimento, 1420-1545";"Cristellon, Cecilia";True;2010;False;"history";"social; religion";"";"renaissance"
34695;"UBO3876903";"Venice incognito : masks in the Serene Republic";"Johnson, James H";True;2011;False;"history";"social; entertainment";"";""
30573;"UBO3998366";"Con libri alla mano"" : l'editoria di larga diffusione a Venezia tra Sei e Settecento";"Carnelos, Laura";True;2012;False;"history";"books";"";"xvii; xviii"
37000;"UFI0026451";"Il giardino veneziano : la storia, l'architettura, la botanica";"Cunico, Mariapia";True;1989;False;"architecture";"urban";"";""
12825;"UFI0050445";"Venezia, le difese a mare : profilo architettonico delle opere di difesa idraulica nei litorali di Venezia";"Grillo, Susanna";True;1989;True;"architecture";"war; lagoon";"";""
30788;"UFI0052414";"Corpus Palladianum";"Bassi, Elena";True;1971;False;"architecture";"individuals";"";""
32964;"UFI0193411";"La casa veneziana nella storia della citta dalle origini all'Ottocento";"Maretto, Paolo";True;1992;False;"architecture";"social";"";"middle ages; renaissance; xvii; xviii; xix"
20206;"UFI0331870";"Ruskin and St. Mark's";"Unrau, John";True;1984;False;"architecture";"individuals";"primary";"xix"
1490;"UFI0341605";"The silk industry of Renaissance Venice";"Molà, Luca";True;2000;False;"history";"crafts";"";"renaissance"
20294;"UFI0532246";"""La più gelosa delle pubbliche regalie"" : i ""beni communali"" della Repubblica veneta tra dominio della signoria e diritti delle comunità (secoli 15.-18.)";"Barbacetto, Stefano";True;2008;False;"history";"government";"";"renaissance; xvii; xviii"
23623;"UMC0100432";"Aspiring saints : pretense of holiness, inquisition, and gender in the Republic of Venice, 1618-1750";"Schutte, Anne Jacobson";True;2001;False;"history";"religion; social; gender";"";"xvii; xviii"
28217;"UMC0306925";"Gli accordi con Curzola, 1352-1421";"Venezia";True;2002;True;"history";"politics";"primary";"middle ages"
34868;"UMC0980703";"Chiesa di San Giobbe : arte e devozione";"Gallo, Andrea";True;1994;False;"architecture";"churches";"";""
8328;"URB0882934";"Shakespeare and Venice";"Holderness, Graham";True;2010;False;"history";"literature";"";""
30697;"URB0896304";"Hesperia ... : studi sulla grecità di Occidente";"Bassani, Maddalena";True;2012;True;"history";"lagoon";"primary";""
30416;"USM1591112";"Venetians in Constantinople : nation, identity, and coexistence in the early modern Mediterranean";"Dursteler, Eric R";True;2006;True;"history";"empire; social";"";"renaissance; xvii; xviii"
13266;"USM1894258";"Fra Mauros Mappa Mundi and Fifteenth-century Venice";"Cattaneo, Angelo";True;2011;False;"arts";"cartography";"";"renaissance"
31943;"USM1913691";"Le smanie per l'educazione : gli scolopi a Venezia tra Sei e Settecento";"Sangalli, Maurizio";True;2012;False;"history";"culture; religion";"";"xvii; xviii"
16744;"USM1921815";"The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice";"Barbierato, Federico";True;2012;False;"history";"social; religion; books";"";"xvii; xviii"
11670;"USM1931945";"1848-1849 : cento svizzeri per i forti di Venezia : la «Compagnia cacciatori svizzeri» alle battaglie del Risorgimento veneziano";"Scroccaro, Mauro";True;2012;False;"history";"1848";"";"xix"
120;"VEA0000171";"Die Inquisition, die Lebenden und die Toten : Venedigs deutsche Protestanten";"Oswald, Stephan";True;1989;False;"history";"religion";"";"renaissance; xvii"
22346;"VEA0000259";"Perle e impiraperle : un lavoro di donne a Venezia tra '800 e '900";"";True;1990;False;"arts";"crafts";"catalogue";"xviii; xix"
36344;"VEA0001100";"Pallade Veneta : writings on music in Venetian society";"Selfridge-Field, Eleanor";True;1985;False;"arts";"music";"";"xvii; xviii"
31761;"VEA0002910";"San Girolamo Miani nel 5. centenario della nascita : atti del convegno, Studium Cattolico Veneziano, Venezia, 29-31 gennaio 1987";"Giovanni Scarabello... \et. al";True;1989;False;"history";"individuals; religion";"";""
26688;"VEA0003706";"Dalla guerra di Chioggia alla pace di Torino, 1377-1381 : mostra documentaria, 27 giugno-27 settembre 1981";"";True;1981;False;"history";"politics";"catalogue";"middle ages"
13124;"VEA0004162";"La memoria di un tempio : li Servi di San Marcilian ed il Canal-Marovich in Venezia";"Pavon, Giuliano";True;1988;True;"architecture";"churches";"";""
22338;"VEA0004358";"Memorie diverse della citta di Chiozza raccolte da me Antonio Boscolo nodaro quondam spettabile domino Marco ..";"Boscolo, Antonio";True;1988;True;"history";"literature";"primary";""
32493;"VEA0004522";"L'oro dello Stato : societa, finanza e fisco nella Repubblica veneta del secondo '500";"Pezzolo, Luciano";True;1990;False;"history";"economics; public finance";"";"renaissance"
3421;"VEA0004723";"Chioggia dal Settecento all'età della Restaurazione";"Perini, Sergio";True;1989;True;"history";"";"";"xviii; xix"
13933;"VEA0004880";"Il Palazzo ducale di Venezia";"Franzoi, Umberto";True;1990;False;"architecture";"palaces";"";""
3058;"VEA0005873";"San Girolamo Miani e Venezia : nel 5. centenario della nascita : atti delle Celebrazioni tenutesi nella chiesa di S. Maria dei Derelitti, 8-15 febbraio 1986";"";True;1986;False;"history";"individuals; religion";"";""
36163;"VEA0006806";"Il ruggito del leone : 150 stampe satiriche 1797-1860";"Musei civici veneziani";True;1982;False;"history";"culture; books";"catalogue";"xviii; xix"
7938;"VEA0007473";"La cartografia tra scienza e arte : carte e cartografi nel Rinascimento italiano";"Schulz, Juergen";True;1990;False;"arts";"cartography";"";"renaissance"
24676;"VEA0007767";"La flotta di Venezia : navi e barche della Serenissima";"Rubin de Cervin, G. B";True;1985;False;"history";"maritime";"";""
18677;"VEA0007780";"Witchcraft and the Inquisition in Venice 1550-1650";"Martin, Ruth";True;1989;True;"history";"religion; social";"";"renaissance; xvii"
35942;"VEA0008120";"Vetro e vetrai di Murano : studi sulla storia del vetro 3";"Luigi Zecchin";True;1990;False;"arts";"crafts";"";""
10528;"VEA0009411";"Ca' Vendramin Calergi";"Gemin, Massimo";True;1990;False;"architecture";"palaces";"";""
9647;"VEA0009907";"Tre monasteri scomparsi a Venezia sestiere di Castello : (S. Daniele, S.M. delle Vergini, S. Anna";"a cura di Odilla Battiston";True;1991;False;"architecture";"churches";"primary";""
8339;"VEA0010594";"Arte degli squerarioli";"a cura di Giovanni Caniato";True;1985;False;"arts";"crafts; guilds";"";""
22303;"VEA0012106";"Il Bucintoro : la festa e la fiera della Sensa dalle origini alla caduta della Repubblica";"Urban, Lina";True;1988;True;"history";"social; entertainment";"";""
24324;"VEA0016377";"Le chiese di Venezia";"Franzoi, Umberto";True;1976;True;"architecture";"churches";"";""
1145;"VEA0017102";"Le corti : spazi pubblici e privati nella città di Venezia";"Aldegani, Gianluca";True;1991;False;"architecture";"social";"";""
17420;"VEA0018646";"Giuseppe Compagnoni e gli ultimi anni della Repubblica di Venezia";"Ellero, Roberto";True;1991;False;"history";"individuals";"";"xviii"
18070;"VEA0020292";"Nicolas Jenson and the rise of Venetian publishing in the Renaissance Europe";"Lowry, Martin";True;1991;False;"history";"books; individuals";"";"renaissance"
27134;"VEA0020702";"Venezia e i suoi eroi";"Loredan, Alvise";True;1970;False;"history";"elites; myth";"";""
34795;"VEA0022123";"Storia del carnevale di Venezia";"Reato, Danilo";True;1991;False;"history";"social; entertainment";"";""
30613;"VEA0028765";"La Fondazione Monastica di San Nicolo di Lido : 1053-1628";"Fabbiani, Licia";True;"";False;"architecture";"churches";"";"middle ages; renaissance"
35677;"VEA0034249";"Raxion de' marineri : taccuino nautico del 15. secolo";"Di Versi, Pietro";True;1991;True;"history";"maritime";"primary";"renaissance"
35146;"VEA0035763";"Chiese e monasteri distrutti a Castello dopo il 1807 : (S. Domenico, S. Nicolo di Bari, Ospedale di Messer Gesu Cristo, Seminario Ducale, convento della Cappuccine, S. Antonio";"a cura di Odilla Battiston ... \et al";True;1992;False;"architecture";"churches";"";"xix"
26549;"VEA0035852";"Musica e liturgia a San Marco : testi e melodie per la liturgia delle ore dal 12. al 17. secolo";"Giulio Cattin";True;1990;False;"arts";"music";"";"middle ages; renaissance; xvii; xviii"
15850;"VEA0035877";"Venezia ponte per ponte : ...vita, morte e miracoli ... dei 443 manufatti che attraversano i canali della citta";"Gianpietro Zucchetta";True;1992;False;"architecture";"urban";"";""
11986;"VEA0036696";"Fortezze veneziane : 1508-1797";"Marchesi, Pietro";True;1984;True;"architecture";"war";"";"renaissance; xvii; xviii"
6509;"VEA0038767";"{Dispacci.} 3: 27 maggio 1597-2 novembre 1604";"";True;1991;True;"history";"politics";"primary";"xvii"
28751;"VEA0040294";"L'impero di Trebisonda, Venezia, Genova e Roma, 1204-1461 : rapporti politici, diplomatici e commerciali";"Karpov, Sergej Pavlovič";True;1986;False;"history";"politics";"";"middle ages"
4332;"VEA0040539";"{Dispacci.} 7: 16 novembre 1632-18 maggio 1638";"";True;1991;True;"history";"politics";"primary";"xvii"
10653;"VEA0040542";"{Dispacci.} 16: 10 giugno 1732-4 luglio 1739";"";True;1992;True;"history";"politics";"primary";"xviii"
29718;"VEA0041234";"Venezia origini : fondamenti, ipotesi, metodi";"Dorigo, Wladimiro";True;1983;False;"history";"";"";""
32562;"VEA0043227";"Venezia Ottocento : materiali per una storia architettonica e urbanistica della città nel secolo 19";"Romanelli, Giandomenico";True;1977;False;"architecture";"urban";"";"xix"
28978;"VEA0043741";"Women musicians of Venice : musical foundations 1525-1855";"Baldauf-Berdes, Jane L";True;1993;False;"arts";"music; gender";"";"renaissance; xvii; xviii; xix"
8391;"VEA0043918";"Osterie del leone : il vino nella Venezia medioevale";"Gottardo, Vittorio";True;1993;False;"history";"social; entertainment";"";"middle ages"
24178;"VEA0044983";"Lo Spectator e i giornali veneziani del Settecento";"Colombo, Rosy";True;1966;False;"history";"culture";"";"xviii"
37324;"VEA0045659";"Scuole di arti mestieri e devozione a Venezia";"Gramigna, Silvia";True;1981;False;"arts";"schools; crafts; religion";"";"renaissance; xvii; xviii; xix"
37368;"VEA0045668";"Le altane di Venezia";"Bacchin, Giorgiana";True;1989;False;"architecture";"urban";"";""
6270;"VEA0045675";"Venezia : nascita di una citta";"Bettini, Sergio";True;1988;False;"history";"";"";"middle ages"
9651;"VEA0046187";"The altarpiece in Renaissance Venice";"Humfrey, Peter";True;1993;False;"arts";"religion";"";"renaissance"
32502;"VEA0046369";"Ca' Corner della Ca' Granda : architettura e committenza nella Venezia del Cinquecento";"Romanelli, Giandomenico";True;1993;False;"architecture";"palaces";"";"renaissance"
6820;"VEA0046503";"The house of gold : building a palace in Medieval Venice";"Goy, Richard John";True;1992;False;"architecture";"palaces";"";"middle ages"
19760;"VEA0047177";"Vita musicale a Venezia durante la Repubblica : istituzioni e mecenatismo";"Laini, Marinella";True;1993;True;"arts";"music; government";"";"renaissance; xvii; xviii; xix"
27103;"VEA0047833";"Un piccolo regno teocratico nel cuore di Venezia: il monastero di San Lorenzo";"a cura di Odilla Battiston ... [et al.";True;1993;False;"history";"churches";"";""
26754;"VEA0047982";"Gasparo Contarini : Venice, Rome, and Reform";"Gleason, Elisabeth G";True;1993;False;"history";"individuals; religion";"";"renaissance"
7578;"VEA0048423";"Andrea Tron e la crisi dell'aristocrazia senatoria a Venezia";"Tabacco, Giovanni";True;1980;False;"history";"individuals; elites";"";"xviii"
3758;"VEA0048711";"The honest courtesan : Veronica Franco citizen and writer in sixteenth-century Venice";"Rosenthal, Margaret F";True;1992;False;"history";"individuals; politics";"";"renaissance"
6041;"VEA0050841";"Chioggia : saggio di storia urbanistica dalla formazione al 1870";"Concina, Ennio";True;1977;False;"architecture";"urban";"";"middle ages; renaissance; xvii; xviii; xix"
7991;"VEA0051264";"The horses of San Marco and the quadriga of the lord";"Jacoff, Michael";True;1993;False;"arts";"monuments";"";""
9603;"VEA0052364";"Venezia presente e passato : per una interpretazione ideologica della storia";"Balestrieri, Lucio";True;1978;False;"history";"myth";"";"renaissance; xvii; xviii"
11675;"VEA0052564";"Le Venezie possibili : da Palladio a Le Corbusier";"a cura di Lionello Puppi, Giandomenico Romanelli";True;1985;False;"architecture";"";"catalogue";"renaissance; xvii; xviii; xix"
22301;"VEA0052603";"L'arsenale dei veneziani";"Romano Chirivi ... [et al.";True;1983;False;"history";"industry";"";""
5369;"VEA0052905";"La pittura veneziana del Settecento";"Martini, Egidio";True;1964;False;"arts";"painting";"";"xviii"
35406;"VEA0053038";"La vita nelle pietre : sculture marciane e civilta veneziana del Duecento";"Muraro, Michelangelo";True;1985;False;"architecture";"arts";"";"middle ages"
21857;"VEA0053810";"1650 Giardino di Cha Gualdo";"Gualdo, Girolamo";True;1972;True;"architecture";"urban";"primary";"xvii"
13709;"VEA0057741";"I portali medievali di Venezia";"Grandesso, Espedita";True;1988;False;"architecture";"monuments";"";"middle ages"
10287;"VEA0057913";"Il ghetto sulla laguna : guida storico artistica al ghetto di Venezia (1516-1797";"Fortis, Umberto";True;1987;False;"history";"arts; urban";"";"renaissance; xvii; xviii"
32514;"VEA0058146";"La memoria della salute: Venezia e il suo ospedale dal 16. al 20. secolo";"a cura di Nelli-Elena Vanzan Marchini";True;1985;False;"history";"government; health";"catalogue";"renaissance; xvii; xviii; xix"
29463;"VEA0058290";"Toponomastica a Venezia";"De Biasi, Mario";True;1981;True;"architecture";"urban";"";""
35317;"VEA0060991";"Aldo Manuzio e l'ambiente veneziano, 1494-1515";"a cura di Susy Marcon e Marino Zorzi";True;1994;False;"history";"books; individuals";"catalogue";"renaissance"
10026;"VEA0065368";"Navigatori e viaggiatori veneti sulla rotta per l'India : da Marco Polo ad Angelo Legrenzi";"Grossato, Alessandro";True;1994;False;"history";"individuals";"";""
27832;"VEA0066018";"Le Procuratie Vecchie in piazza San Marco";"introduzione di Feliciano Benvenuti";True;1994;False;"architecture";"urban";"";""
631;"VEA0066129";"Venetiae : determinazione di un'area regionale fra antichità e alto Medioevo";"Azzara, Claudio";True;1994;True;"history";"mainland";"";"middle ages"
20343;"VEA0066210";"Omaggio a San Marco : tesori dall'Europa";"a cura di Hermann Fillitz, Giovanni Morello";True;1994;False;"arts";"jewelry; religion";"catalogue";""
29533;"VEA0067699";"Il tesoro di San Marco";"";True;1986;False;"arts";"jewelry";"catalogue";""
27162;"VEA0068371";"Pietro Longhi, Gabriel Bella : scene di vita veneziana";"a cura di Giorgio Busetto";True;1995;False;"arts";"individuals; painting";"catalogue";"xviii"
16996;"VEA0068563";"Palazzo Ziani : storia, architettura, decorazioni";"a cura di Giandomenico Romanelli";True;1994;False;"architecture";"palaces";"";""
10524;"VEA0069954";"Chiesa dei Gesuati : arte e devozione";"Niero, Antonio";True;1994;False;"architecture";"churches";"";""
36271;"VEA0069955";"Chiesa di San Giovanni in Bragora : arte e devozione";"Chiari Moretto Wiel, Maria Agnese";True;1994;False;"architecture";"churches";"";""
10780;"VEA0069971";"Chiesa della Madonna dell'Orto : arte e devozione";"Riccato, Luisa";True;1994;False;"architecture";"churches";"";""
27890;"VEA0070582";"Le stoffe dei veneziani";"Davanzo Poli, Doretta";True;1994;False;"arts";"crafts";"";"middle ages; renaissance; xvii; xviii; xix"
33555;"VEA0070933";"Gli ebrei a Venezia, 1938-1945: una comunità tra persecuzione e rinascita";"a cura di Renata Segre";True;1995;True;"history";"jews";"catalogue";"recent"
29465;"VEA0070954";"Gli atti originali della Cancelleria veneziana";"1: 1090-1198";True;1994;True;"history";"government";"primary";"middle ages"
13967;"VEA0071441";"I documenti turchi dell'Archivio di Stato di Venezia";"Archivio di Stato di Venezia";True;1994;False;"history";"politics";"primary";"renaissance; xvii; xviii; xix"
19419;"VEA0072255";"Basilica dei Santi Giovanni e Paolo : arte e devozione";"Manno, Antonio";True;1995;False;"architecture";"churches";"";""
19028;"VEA0072585";"{Dispacci.} 17: 30 giugno 1739- 24 agosto 1751";"";True;1994;True;"history";"politics";"primary";"xviii"
8630;"VEA0074632";"Inventori stranieri a Venezia, 1474-1788 : importazione di tecnologia e circolazione di tecnici artigiani inventori : repertorio";"Berveglieri, Roberto";True;1995;False;"history";"crafts";"";"renaissance; xvii; xviii"
25366;"VEA0074646";"Chiesa di Santa Maria dei Carmini : arte e devozione";"Moretti, Lino";True;1995;False;"architecture";"churches";"";""
29205;"VEA0075584";"Le système de l'Incanto des galées du marché à Venise (fin 13.e-milieu 15.e siècle";"Stöckly, Doris";True;1995;False;"history";"maritime; commerce";"";"middle ages; renaissance"
35745;"VEA0075754";"Le chiese di Venezia : l'arte e la storia";"Concina, Ennio";True;1995;False;"architecture";"churches; arts";"";""
19523;"VEA0076209";"Venise et la porte ottomane (1453-1566) : un siecle de relations veneto-ottomanes de la prise de Constantinople a la mort de Soliman";"Viallon, Marie F";True;1995;True;"history";"politics";"";"renaissance"
18621;"VEA0077516";"The sacred vocal music of Antonio Vivaldi";"Talbot, Michael";True;1995;False;"arts";"individuals; music";"";"xviii"
20477;"VEA0078079";"Un'altra Venezia : immagini e storia degli antichi canali scomparsi";"Zucchetta, Gianpietro";True;1995;False;"architecture";"urban";"";"xviii; xix"
19886;"VEA0078911";"Venezia : piante e vedute";"Museo Correr";True;1982;False;"architecture";"urban";"";""
15999;"VEA0079994";"Palazzo Bonfadini-Vivante";"testi di Francesco Amendolagine ... \et al";True;1995;False;"architecture";"palaces";"";""
13665;"VEA0080252";"La mort lente de Torcello : histoire d'une cité disparue";"Crouzet-Pavan, Élisabeth";True;1995;True;"history";"urban";"";""
22684;"VEA0082126";"Venedig: die Kunst der Renaissance : Architektur, Skulptur, Malerei, 1460-1590";"Huse, Norbert";True;1986;False;"arts";"painting";"";"renaissance"
24806;"VEA0082551";"Gli atti originali della Cancelleria veneziana";"2: 1205-1227";True;1996;True;"history";"politics";"primary";"middle ages"
32690;"VEA0083327";"I gesti del principe : la festa politica a Firenze e Venezia in età rinascimentale";"Casini, Matteo";True;1996;False;"history";"politics; entertainment";"";"renaissance"
24965;"VEA0085801";"I trattati con Bisanzio, 1265-1285";"Venezia";True;1996;True;"history";"politics";"primary";"middle ages"
6103;"VEA0089926";"Storia di Venezia, 1797-1997";"Distefano, Giovanni";True;1996;True;"history";"";"";"xix; recent"
2643;"VEA0090338";"Palazzo Papadopoli a Venezia";"Arbore-Popescu, Grigore";True;1993;False;"architecture";"palaces";"";""
29889;"VEA0093230";"Politische Karrieren und Machtverteilung im venezianischen Adel: (1646-1797";"Domzalski, Oliver Thomas";True;1996;False;"history";"elites; government";"";"xvii; xviii"
31633;"VEA0094289";"Uva passa : una guerra commerciale tra Venezia e l'Inghilterra, 1540-1640";"Fusaro, Maria";True;1996;False;"history";"commerce";"";"renaissance; xvii"
740;"VEA0094566";"Le minoranze orientali a Venezia, 1300-1510";"Imhaus, Brunehilde";True;1997;True;"history";"social";"";"middle ages; renaissance"
18759;"VEA0095332";"Lo statuario pubblico della Serenissima: due secoli di collezionismo di antichità, 1596-1797";"a cura di Irene Favaretto, Giovanna Luisa Ravagnan";True;1997;False;"arts";"collecting";"catalogue";"renaissance; xvii; xviii"
26742;"VEA0095616";"Dai dogi agli imperatori: la fine della Repubblica tra storia e mito";"";True;1997;False;"history";"politics; myth";"catalogue";"xviii"
9825;"VEA0097519";"Il patriziato veneziano alla fine della Repubblica : 1646-1797";"Hunecke, Volker";True;1997;True;"history";"elites; government";"";"xvii; xviii"
13912;"VEA0097976";"Wolken uber der Serenissima : eine kleine Geschichte der Luftverschmutzung in Venedig";"Stolberg, Michael";True;1996;False;"history";"urban";"";""
16876;"VEA0098436";"Chiesa di San Salvador : arte e devozione";"Bertoli, Bruno";True;1997;False;"architecture";"churches";"";""
36785;"VEA0099173";"Venise: une invention de la ville : 13.-15. siecle";"Crouzet-Pavan, Élisabeth";True;1997;False;"history";"urban";"";"middle ages; renaissance"
37518;"VEA0099296";"Dispacci da Costantinopoli di Ferigo Foscari, 1792-1796";"1";True;1996;True;"history";"politics";"primary";"xviii"
5734;"VEA0101902";"Il Panteon veneto";"Magani, Fabrizio";True;1997;False;"arts";"crafts";"";"xix"
2193;"VEA0103366";"Oriente cristiano e santita : figure e storie di santi tra Bisanzio e l'Occidente";"a cura di Sebastiano Gentile";True;1998;False;"arts";"religion";"catalogue";"middle ages"
32004;"VEA0103838";"Monet et Venise";"Piguet, Philippe";True;1986;False;"arts";"individuals";"";"xix"
35787;"VEA0104356";"Il mondo di Giacomo Casanova: un veneziano in Europa, 1725-1798";"";True;1998;False;"arts";"individuals; painting";"catalogue";"xviii"
8458;"VEA0105601";"Venezia Quarantotto: episodi, luoghi e protagonisti di una rivoluzione 1848-49";"a cura di Giandomenico Romanelli ... \et al";True;1998;False;"history";"1848";"catalogue";"xix"
4639;"VEA0106918";"Il ponte dell'Accademia a Venezia, 1843-1986";"Populin, Elisabetta";True;1998;False;"architecture";"urban";"";"xix; recent"
23163;"VEA0107484";"Cultura, politica e religione nella Repubblica di Venezia tra Cinque e Seicento : Gesuiti e Somaschi a Venezia";"Sangalli, Maurizio";True;1999;False;"history";"culture; politics; religion";"";"renaissance; xvii"
26651;"VEA0107892";"L' arte dei luganegheri a Venezia tra Seicento e Settecento";"Bovolato, Luca";True;1998;True;"history";"crafts; guilds";"";"xvii; xviii"
25597;"VEA0108692";"Voci per un dizionario del Quarantotto : Venezia e Mestre, marzo 1848 agosto 1849";"Brunello, Piero";True;1999;False;"history";"1848";"";"xix"
21825;"VEA0109196";"Scuola dei Battuti di San Rocco : documenti sulle origini e illustrazione dei Capitoli delle Mariegole";"Tonon, Franco";True;1998;False;"history";"schools; crafts; religion";"primary";""
16265;"VEA0110313";"Mestre : paesaggio agrario, proprieta e conduzione di una podesteria nella prima meta del secolo 16";"Biscaro, Maria Grazia";True;1999;False;"history";"urban; social; mainland";"";"renaissance"
18003;"VEA0110542";"Le monache di San Zaccaria a Venezia nei secoli 12. e 13";"Fees, Irmgard";True;1998;False;"history";"social; churches";"";"middle ages"
4937;"VEA0111103";"La Basilica dei SS. Maria e Donato : cinque secoli di incisioni, vedute e progetti";"a cura di Vettore Zaniol e Gabriele Mazzucco";True;1999;False;"architecture";"churches";"";""
9420;"VEA0112932";"A volo d'uccello: Jacopo de' Barbari e le rappresentazioni di città nell'Europa del Rinascimento";"";True;1999;False;"arts";"cartography";"catalogue";"renaissance"
30469;"VEA0113383";"La Scuola grande della Misericordia di Venezia : storia e progetto";"a cura di Gianni Fabbri";True;1999;False;"architecture";"schools";"";"renaissance"
7984;"VEA0113396";"The tombs of the doges of Venice";"Pincus, Debra";True;2000;False;"architecture";"monuments";"";""
14127;"VEA0113882";"Venise et l'émirat hafside de Tunis (1231-1535";"Doumerc, Bernard";True;1999;True;"history";"politics";"";"middle ages; renaissance"
21614;"VEA0114545";"Le arti decorative a Venezia";"Davanzo Poli, Doretta";True;1999;False;"arts";"crafts";"";""
34544;"VEA0115229";"Jacopo de Barbari, il racconto di una città : elaborazione computerizzata con 890 disegni intercalati nel testo";"Balistreri Trincanato, Corrado";True;2000;False;"arts";"cartography";"primary";"renaissance"
2154;"VEA0115433";"I tesori della fede: oreficeria e scultura dalle chiese di Venezia";"";True;2000;False;"arts";"jewelry; religion";"catalogue";"middle ages; renaissance; xvii; xviii"
30057;"VEA0115668";"Barche della laguna veneta";"Crovato, Giorgio";True;1980;False;"history";"maritime; lagoon";"";""
33886;"VEA0118786";"Murano medievale : urbanistica, architettura, edilizia dal 12. al 15. secolo";"Ramelli, Silvia";True;2000;False;"architecture";"urban; mainland";"";"middle ages"
4369;"VEA0119334";"The painters reflection : self-portraiture in Renaissance Venice, 1458-1625";"Brown, Katherine T";True;2000;False;"arts";"painting";"";"renaissance"
30798;"VEA0120085";"Il conclave di San Giorgio Maggiore di Venezia e l'elezione di Pio 7. Chiaramonti, 14 marzo 1800";"a cura di Gabriele Mazzucco";True;2000;True;"history";"religion";"catalogue";"xix"
21463;"VEA0123683";"La scuola di San Fantin o dei Picai : carità e giustizia a Venezia";"Traverso, Chiara";True;2000;True;"history";"schools; government; social";"";"renaissance; xvii; xviii"
4046;"VEA0124876";"La femme à Venise au temps de Casanova";"Ravoux Rallo, Elisabeth";True;1984;False;"history";"gender";"";"xviii"
25820;"VEA0126131";"Palazzo Dario : la memoria dei fasti di Bisanzio nella Venezia del primo rinascimento";"Terzuoli Marcello, Matilde";True;1985;False;"architecture";"palaces";"";"renaissance"
11909;"VEA0126608";"Sulla storia della laguna di Venezia nell'antichita";"Modrzewska, Iwona";True;2000;False;"history";"lagoon";"";"middle ages"
7176;"VEA0127166";"Memorie di un ritorno : la guerra di Morea (1684-1699) nei manoscritti della Querini Stampalia";"Stouraiti, Anastasia";True;2001;False;"history";"war";"primary";"xvii"
